Price,Close,SMA_50,SMA_200,Signal_SMA,Action,ExecAction,Portfolio,Shares,Max Drawdown Amount,Max Drawdown Percent,Daily Return
Ticker,NVDA,,,,,,,,,,
Date,,,,,,,,,,,
2023-05-16,29.192012786865234,26.834847106933594,19.029686274528505,1,0.0,0,1799.6537141375131,61.64883960818406,-167.9380653099338,-0.08535208728971988,0.008980207601087642
2023-05-17,30.15631675720215,26.972548027038574,19.08839565753937,1,0.0,0,1859.1019349383484,61.64883960818406,-108.48984450909848,-0.0551383908198505,0.03303314428427462
2023-05-18,31.655242919921875,27.12238037109375,19.154175295829774,1,0.0,0,1951.5089935283677,61.64883960818406,-16.082785919079242,-0.008173842809810705,0.04970521349765766
2023-05-19,31.241539001464844,27.278827934265138,19.21605405330658,1,0.0,0,1926.0046270141331,61.64883960818406,-41.587152433313804,-0.021136067383343393,-0.013069048925120286
2023-05-22,31.153602600097656,27.442929992675783,19.27588544368744,1,0.0,0,1920.5834499105263,61.64883960818406,-47.008329536920655,-0.023891302061712194,-0.0028147269365657035
2023-05-23,30.665952682495117,27.597259063720703,19.334406962394713,1,0.0,0,1890.5203983553033,61.64883960818406,-77.07138109214361,-0.03917041222533835,-0.015653082690379017
2023-05-24,30.51605987548828,27.726666030883788,19.398150401115416,1,0.0,0,1881.2796807377183,61.64883960818406,-86.31209870972862,-0.04386687300247183,-0.004887922725205218
2023-05-25,37.95271301269531,28.0015083694458,19.502607026100158,1,0.0,0,2339.7407172150934,61.64883960818406,0.0,0.0,0.2436963738946012
2023-05-26,38.91801834106445,28.269415740966796,19.60684244632721,1,0.0,0,2399.250670576648,61.64883960818406,0.0,0.0,0.025434422251875644
2023-05-30,40.082176208496094,28.556928825378417,19.717672562599184,1,0.0,0,2471.019652224547,61.64883960818406,0.0,0.0,0.029913081833441435
2023-05-31,37.80681610107422,28.79543731689453,19.81329638004303,1,0.0,0,2330.746341911235,61.64883960818406,-140.27331031331187,-0.05676737948523802,-0.05676737948523802
2023-06-01,39.741432189941406,29.066662406921388,19.916980624198914,1,0.0,0,2450.013178877221,61.64883960818406,-21.006473347325937,-0.00850113568640165,0.051171092633008675
2023-06-02,39.298744201660156,29.3236576461792,20.01921531200409,1,0.0,0,2422.7219780912005,61.64883960818406,-48.29767413334639,-0.019545645494913888,-0.011139205707671906
2023-06-05,39.14286422729492,29.563085670471192,20.123386673927307,1,0.0,0,2413.11215855343,61.64883960818406,-57.907493671116754,-0.02343465525212851,-0.003966538308841194
2023-06-06,38.6262321472168,29.800415077209472,20.22278803348541,1,0.0,0,2381.2623903122512,61.64883960818406,-89.75726191229569,-0.03632397736355164,-0.01319862739420763
2023-06-07,37.45195007324219,30.019215240478516,20.320931334495544,1,0.0,0,2308.869263079025,61.64883960818406,-162.15038914552179,-0.06562084158235859,-0.03040115508805108
2023-06-08,38.4863166809082,30.261121025085448,20.428315577507018,1,0.0,0,2372.6367641710885,61.64883960818406,-98.38288805345837,-0.03981469267753035,0.027618497985903767
2023-06-09,38.746158599853516,30.496751976013183,20.536265120506286,1,0.0,0,2388.655716955631,61.64883960818406,-82.36393526891607,-0.0333319628578298,0.006751540322750937
2023-06-12,39.45771789550781,30.738639793395997,20.647567744255067,1,0.0,0,2432.522521845135,61.64883960818406,-38.49713037941183,-0.015579451318711524,0.01836464107326985
2023-06-13,40.996768951416016,31.003434295654298,20.76311560153961,1,0.0,0,2527.4032335396264,61.64883960818406,0.0,0.0,0.03900507018636845
2023-06-14,42.970558166503906,31.303947257995606,20.896785492897035,1,0.0,0,2649.0850482809433,61.64883960818406,0.0,0.0,0.04814499448546705
2023-06-15,42.62677001953125,31.607817153930664,21.0310281419754,1,0.0,0,2627.890907949031,61.64883960818406,-21.194140331912422,-0.008000551113172438,-0.008000551113172438
2023-06-16,42.66574478149414,31.92389823913574,21.16712826728821,1,0.0,0,2630.2936567980482,61.64883960818406,-18.79139148289505,-0.00709354027538267,0.0009143259492809808
2023-06-20,43.78105926513672,32.25916786193848,21.310672268867492,1,0.0,0,2699.0515005128145,61.64883960818406,0.0,0.0,0.02614074802524824
2023-06-21,43.018524169921875,32.568354568481446,21.456180262565614,1,0.0,0,2652.042096732303,61.64883960818406,-47.00940378051155,-0.017417008816460133,-0.017417008816460133
2023-06-22,42.99854278564453,32.88533584594727,21.603036255836486,1,0.0,0,2650.8102675778396,61.64883960818406,-48.24123293497496,-0.017873402165838326,-0.00046448325838466253
2023-06-23,42.18304443359375,33.199477424621584,21.746723456382753,1,0.0,0,2600.535740471523,61.64883960818406,-98.51576004129174,-0.03650014089118858,-0.0189657206784003
2023-06-26,40.60700988769531,33.48273777008057,21.881266922950743,1,0.0,0,2503.3750395344728,61.64883960818406,-195.67646097834177,-0.07249823167181646,-0.03736180181066573
2023-06-27,41.850242614746094,33.78496715545654,22.020648131370546,1,0.0,0,2580.0188945200716,61.64883960818406,-119.0326059927429,-0.04410164310318898,0.03061620962708478
2023-06-28,41.091712951660156,34.06714939117432,22.154253964424132,1,0.0,0,2533.256420982437,61.64883960818406,-165.79507953037773,-0.06142716413483662,-0.01812485700665134
2023-06-29,40.79689407348633,34.330144805908205,22.285796384811402,1,0.0,0,2515.0811792484337,61.64883960818406,-183.9703212643808,-0.06816110075314485,-0.007174655350110415
2023-06-30,42.27598190307617,34.61744579315186,22.43159638404846,1,0.0,0,2606.2652276212348,61.64883960818406,-92.78627289157976,-0.03437736288987092,0.0362549126148084
2023-07-03,42.38691711425781,34.92349357604981,22.57796603679657,1,0.0,0,2613.104254662272,61.64883960818406,-85.94724585054246,-0.03184349977546286,0.0026240717823178272
2023-07-05,42.290977478027344,35.227322845458986,22.724849858283996,1,0.0,0,2607.189687416232,61.64883960818406,-91.86181309658241,-0.03403485004977813,-0.0022634256691010934
2023-07-06,42.077110290527344,35.52841358184814,22.869320878982546,1,0.0,0,2594.0050234765913,61.64883960818406,-105.04647703622322,-0.03891977497141663,-0.005057040538046564
2023-07-07,42.47686004638672,35.85350784301758,23.014871697425843,1,0.0,0,2618.6491320589766,61.64883960818406,-80.40236845383788,-0.02978911978469534,0.009500408965807061
2023-07-10,42.154056549072266,36.15785633087158,23.15983732700348,1,0.0,0,2598.748671028077,61.64883960818406,-100.30282948473769,-0.03716225105955939,-0.007599514111022776
2023-07-11,42.3789176940918,36.46130588531494,23.305502743721007,1,0.0,0,2612.6110996914986,61.64883960818406,-86.44040082131596,-0.032026213951416804,0.005334270611839331
2023-07-12,43.875,36.78422454833984,23.46214457511902,1,0.0,0,2704.8428378090757,61.64883960818406,0.0,0.0,0.035302513308799854
2023-07-13,45.948726654052734,37.12541446685791,23.629379782676697,1,0.0,0,2832.6856796959887,61.64883960818406,0.0,0.0,0.04726442516359497
2023-07-14,45.4410400390625,37.47044067382812,23.795514903068543,1,0.0,0,2801.387388997234,61.64883960818406,-31.2982906987545,-0.011048981157031679,-0.011048981157031679
2023-07-17,46.43242263793945,37.84344856262207,23.965682992935182,1,0.0,0,2862.504975825744,61.64883960818406,0.0,0.0,0.021816899393692024
2023-07-18,47.464786529541016,38.241900329589846,24.13939975261688,1,0.0,0,2926.1490117963695,61.64883960818406,0.0,0.0,0.02223368570818507
2023-07-19,47.04804611206055,38.60967334747315,24.313609852790833,1,0.0,0,2900.4574486408683,61.64883960818406,-25.69156315550117,-0.008779991398910059,-0.008779991398910059
2023-07-20,45.492008209228516,38.93691234588623,24.48044430732727,1,0.0,0,2804.5295175449214,61.64883960818406,-121.61949425144803,-0.04156298731238761,-0.0330733799045726
2023-07-21,44.2817497253418,39.251537857055666,24.639364609718324,1,0.0,0,2729.918486387345,61.64883960818406,-196.23052540902427,-0.06706101590108626,-0.02660376034226608
2023-07-24,44.584564208984375,39.56594417572021,24.796527729034423,1,0.0,0,2748.5866479204615,61.64883960818406,-177.56236387590798,-0.06068124458463653,0.006838358590633531
2023-07-25,45.65091323852539,39.90781303405762,24.958812828063966,1,0.0,0,2814.3258282089782,61.64883960818406,-111.82318358739121,-0.038215136391411164,0.02391744875070767
2023-07-26,45.42404556274414,40.24990116119385,25.120358138084413,1,0.0,0,2800.3396992524586,61.64883960818406,-125.80931254391089,-0.04299484135521736,-0.004969619656804425
2023-07-27,45.87177658081055,40.58869277954101,25.289406065940856,1,0.0,0,2827.9417969728433,61.64883960818406,-98.2072148235261,-0.0335619322282007,0.00985669621716001
2023-07-28,46.72124481201172,40.93927742004394,25.464729013442994,1,0.0,0,2880.3105277104123,61.64883960818406,-45.838484085957134,-0.015665122965770273,0.01851831985850172
2023-07-31,46.70026397705078,41.270156364440915,25.64036657810211,1,0.0,0,2879.0170835810595,61.64883960818406,-47.13192821530993,-0.01610715244688632,-0.0004490641258673156
2023-08-01,46.478397369384766,41.56661945343018,25.815324325561523,1,0.0,0,2865.3392646706457,61.64883960818406,-60.80974712572379,-0.02078149365619375,-0.004750864101647045
2023-08-02,44.24177169799805,41.82662410736084,25.976801571846007,1,0.0,0,2727.4538873917786,61.64883960818406,-198.69512440459084,-0.06790328298510384,-0.04812183289391947
2023-08-03,44.48762512207031,42.093304557800295,26.143168892860412,1,0.0,0,2742.6104656995326,61.64883960818406,-183.53854609683685,-0.06272358152538582,0.005557042917505806
2023-08-04,44.652523040771484,42.37303596496582,26.30705948829651,1,0.0,0,2752.7762310412645,61.64883960818406,-173.37278075510494,-0.05924947091080335,0.003706601965124179
2023-08-07,45.389068603515625,42.670496139526364,26.474238266944884,1,0.0,0,2798.183410302998,61.64883960818406,-127.96560149337165,-0.04373174468473606,0.01649504916153588
2023-08-08,44.636531829833984,42.80417251586914,26.637234840393067,1,0.0,0,2751.790391443038,61.64883960818406,-174.3586203533314,-0.059586377744410335,-0.016579691913381822
2023-08-09,42.527828216552734,42.87636871337891,26.7889737033844,1,0.0,0,2621.791260606664,61.64883960818406,-304.3577511897056,-0.10401307314245756,-0.04724165446635009
2023-08-10,42.36193084716797,42.92196380615234,26.938524646759035,1,0.0,0,2611.563880290043,61.64883960818406,-314.58513150632643,-0.10750824043414042,-0.003900913268836792
2023-08-11,40.82986831665039,42.982424850463865,27.079751024246217,1,0.0,0,2517.114003076456,61.64883960818406,-409.03500871991355,-0.1397861172041973,-0.036166022177905655
2023-08-14,43.72608947753906,43.06211799621582,27.23215229988098,1,0.0,0,2695.6626768939104,61.64883960818406,-230.48633490245902,-0.07876780504796066,0.07093388444036686
2023-08-15,43.9129753112793,43.154402618408206,27.38731092453003,1,0.0,0,2707.183971683204,61.64883960818406,-218.9650401131653,-0.07483044753716839,0.004274012059464871
2023-08-16,43.459259033203125,43.24073051452637,27.53880256652832,1,0.0,0,2679.212889628464,61.64883960818406,-246.93612216790552,-0.08438945561979805,-0.01033216890588673
2023-08-17,43.31734085083008,43.334552688598635,27.686298384666443,1,0.0,0,2670.4637983658627,61.64883960818406,-255.6852134305068,-0.08737942339906368,-0.0032655453758341224
2023-08-18,43.272369384765625,43.4509610748291,27.835252408981322,1,0.0,0,2667.6913596675104,61.64883960818406,-258.4576521288591,-0.08832689349958678,-0.0010381862132146091
2023-08-21,46.938114166259766,43.61999702453613,28.002305421829224,1,0.0,0,2893.6802717463806,61.64883960818406,-32.46874004998881,-0.011096065141964928,0.08471329011128059
2023-08-22,45.63991165161133,43.757872085571286,28.164485569000245,1,0.0,0,2813.6475931418777,61.64883960818406,-112.50141865449177,-0.03844692057750909,-0.027657747604645344
2023-08-23,47.0870246887207,43.91045822143555,28.33289244174957,1,0.0,0,2902.8604326615455,61.64883960818406,-23.288579134823976,-0.007958780991992986,0.03170718313733367
2023-08-24,47.133995056152344,44.033202743530275,28.49786337375641,1,0.0,0,2905.7561013096765,61.64883960818406,-20.392910486692926,-0.006969197537268879,0.0009975225179792435
2023-08-25,45.98969650268555,44.09358551025391,28.656388640403748,1,0.0,0,2835.2114233231246,61.64883960818406,-90.93758847324489,-0.03107756580633536,-0.024277563404153657
2023-08-28,46.80619430541992,44.17717399597168,28.817493109703065,1,0.0,0,2885.547565404331,61.64883960818406,-40.60144639203827,-0.013875385781229599,0.01775392891942018
2023-08-29,48.75399398803711,44.29893898010254,28.992461853027343,1,0.0,0,3005.62715562687,61.64883960818406,0.0,0.0,0.04161414341673231
2023-08-30,49.23370361328125,44.40799186706543,29.15997043132782,1,0.0,0,3035.2006973720477,61.64883960818406,0.0,0.0,0.009839391319649504
2023-08-31,49.32464599609375,44.534114303588865,29.32505202770233,1,0.0,0,3040.8071897436416,61.64883960818406,0.0,0.0,0.0018471570517391012
2023-09-01,48.47917175292969,44.64372688293457,29.48606606006622,1,0.0,0,2988.68468373397,61.64883960818406,-52.122506009671724,-0.0171410098560264,-0.0171410098560264
2023-09-05,48.51814270019531,44.770428848266604,29.64542206287384,1,0.0,0,2991.087197411327,61.64883960818406,-49.71999233231463,-0.016350919091488447,0.000803869906528698
2023-09-06,47.03593444824219,44.89900733947754,29.801142711639404,1,0.0,0,2899.710778620742,61.64883960818406,-141.09641112289955,-0.04640097260977427,-0.030549567016858514
2023-09-07,46.216365814208984,44.986329803466795,29.95392919063568,1,0.0,0,2849.1853233533307,61.64883960818406,-191.62186639031097,-0.06301677628119062,-0.017424308534468413
2023-09-08,45.547725677490234,45.075450057983396,30.104710931777955,1,0.0,0,2807.9644348091624,61.64883960818406,-232.84275493447922,-0.0765726796884183,-0.014467605250631288
2023-09-11,45.153934478759766,45.16259086608887,30.253983197212218,1,0.0,0,2783.687664359513,61.64883960818406,-257.1195253841288,-0.08455633959672582,-0.008645683025290674
2023-09-12,44.846099853515625,45.21399322509765,30.39811541080475,1,0.0,0,2764.7100169219916,61.64883960818406,-276.09717282165,-0.09079732965408005,-0.00681744855232802
2023-09-13,45.46076965332031,45.27547027587891,30.542918734550476,1,0.0,0,2802.603696822145,61.64883960818406,-238.2034929214965,-0.078335612243004,0.013706204147349021
2023-09-14,45.55672073364258,45.34078514099121,30.68944537639618,1,0.0,0,2808.5189695831646,61.64883960818406,-232.28822016047707,-0.07639031535572649,0.0021106347528645486
2023-09-15,43.876617431640625,45.37677528381348,30.829783973693846,1,0.0,0,2704.9425505928657,61.64883960818406,-335.86463915077593,-0.11045246153179855,-0.03687937311873368
2023-09-18,43.94257736206055,45.40608963012696,30.97139129638672,1,0.0,0,2709.0089037638904,61.64883960818406,-331.7982859797512,-0.10911520043062117,0.0015033048188521914
2023-09-19,43.4968147277832,45.432944793701175,31.1043355178833,1,0.0,0,2681.528154620005,61.64883960818406,-359.27903512363673,-0.11815252092781525,-0.010144207760153123
2023-09-20,42.21649932861328,45.4296964263916,31.229819107055665,1,0.0,0,2602.5981959286905,61.64883960818406,-438.2089938149511,-0.14410943097378526,-0.029434693257024303
2023-09-21,40.995147705078125,45.37209938049316,31.35048977851868,1,0.0,0,2527.303285584176,61.64883960818406,-513.5039041594655,-0.16887091884400507,-0.028930670305658435
2023-09-22,41.587833404541016,45.28488151550293,31.475452699661254,1,0.0,0,2563.8416712084286,61.64883960818406,-476.96551853521305,-0.1568549035742789,0.014457459788332017
2023-09-25,42.19950866699219,45.22005088806152,31.606586236953735,1,0.0,0,2601.5507413555747,61.64883960818406,-439.25644838806693,-0.14445389693553667,0.0147080338737815
2023-09-26,41.888671875,45.12917587280273,31.735501174926757,1,0.0,0,2582.3880138217255,61.64883960818406,-458.4191759219161,-0.15075575244235184,-0.00736588651884762
2023-09-27,42.445377349853516,45.02878768920898,31.861959295272825,1,0.0,0,2616.708260349968,61.64883960818406,-424.09892939367364,-0.13946919450339357,0.013290119975987391
2023-09-28,43.066043853759766,44.94914764404297,31.992360010147095,1,0.0,0,2654.971630099457,61.64883960818406,-385.83555964418474,-0.12688590087052276,0.014622711415437362
2023-09-29,43.475826263427734,44.90882400512695,32.12214200973511,1,0.0,0,2680.2342401473325,61.64883960818406,-360.5729495963092,-0.11857803770409647,0.00951520903706582
2023-10-02,44.758148193359375,44.91835197448731,32.25565299987793,1,0.0,0,2759.2878991317452,61.64883960818406,-281.5192906118964,-0.09258044757373463,0.029495055991847652
2023-10-03,43.493812561035156,44.89653694152832,32.38483053207398,1,0.0,0,2681.3430745236774,61.64883960818406,-359.46411521996424,-0.11821338637727608,-0.028248166721781542
2023-10-04,44.01754379272461,44.86386955261231,32.5202335357666,1,0.0,0,2713.6304972238972,61.64883960818406,-327.1766925197444,-0.10759534298106133,0.012041511213911171
2023-10-05,44.6641960144043,44.84867256164551,32.66077311515808,1,0.0,0,2753.495856320504,61.64883960818406,-287.3113334231375,-0.09448521905374718,0.014690783854835798
2023-10-06,45.73762512207031,44.8459895324707,32.80826341629028,1,0.0,0,2819.6715152097627,61.64883960818406,-221.13567453387896,-0.07272268865969167,0.02403332430566607
2023-10-09,45.24888229370117,44.81654228210449,32.95415425300598,1,0.0,0,2789.5410869739835,61.64883960818406,-251.26610276965812,-0.08263138275164406,-0.010685793743438143
2023-10-10,45.77360153198242,44.79800903320312,33.10059054374695,1,0.0,0,2821.889419134113,61.64883960818406,-218.91777060952882,-0.07199330866748732,0.011596291702310024
2023-10-11,46.781070709228516,44.8040625,33.25786901473999,1,0.0,0,2883.998724852346,61.64883960818406,-156.80846489129544,-0.05156803937460941,0.022009829760547994
2023-10-12,46.91999435424805,44.857626953125,33.416506514549255,1,0.0,0,2892.5632063619396,61.64883960818406,-148.24398338170204,-0.04875152356970058,0.002969655095819146
2023-10-13,45.43678283691406,44.876610107421875,33.57314813613892,1,0.0,0,2801.1249374248055,61.64883960818406,-239.68225231883616,-0.07882191713018238,-0.0316115024681306
2023-10-16,46.0704460144043,44.90496856689453,33.733382697105405,1,0.0,0,2840.189537019513,61.64883960818406,-200.61765272412867,-0.06597513101152652,0.013946039704541446
2023-10-17,43.91459274291992,44.87547904968262,33.88000550746918,1,0.0,0,2707.283684466994,61.64883960818406,-333.5235052766475,-0.10968255613232925,-0.04679471240218347
2023-10-18,42.17352294921875,44.826218872070314,34.01786801815033,1,0.0,0,2599.9487520084563,61.64883960818406,-440.85843773518536,-0.14498072722998012,-0.03964672526723767
2023-10-19,42.07857894897461,44.81723388671875,34.15674949169159,1,0.0,0,2594.095564565646,61.64883960818406,-446.71162517799576,-0.14690560673649822,-0.0022512703138047874
2023-10-20,41.364952087402344,44.79729431152344,34.289894757270815,1,0.0,0,2550.1012966364856,61.64883960818406,-490.70589310715604,-0.16137356382287604,-0.01695938597255442
2023-10-23,42.952110290527344,44.83973915100098,34.43339365005493,1,0.0,0,2647.9477581337524,61.64883960818406,-392.85943160988927,-0.12919577174605723,0.03836963716944242
2023-10-24,43.63973617553711,44.83801208496094,34.57736331939697,1,0.0,0,2690.339096029155,61.64883960818406,-350.4680937144867,-0.11525495430837673,0.016009129245540432
2023-10-25,41.756744384765625,44.794887466430666,34.70807643890381,1,0.0,0,2574.2548371363564,61.64883960818406,-466.55235260728523,-0.1534304293218336,-0.0431485603670313
2023-10-26,40.30451965332031,44.73179267883301,34.830124673843386,1,0.0,0,2484.726867592446,61.64883960818406,-556.0803221511956,-0.1828726017311464,-0.03477820775642504
2023-10-27,40.478424072265625,44.67501434326172,34.952582845687864,1,0.0,0,2495.44787322316,61.64883960818406,-545.3593165204816,-0.1793468912991023,0.004314762226200752
2023-10-30,41.139076232910156,44.63234848022461,35.07579654693603,1,0.0,0,2536.176312311535,61.64883960818406,-504.63087743210644,-0.16595293484380702,0.016321093910797613
2023-10-31,40.758277893066406,44.508751754760745,35.19516795158386,1,0.0,0,2512.7005365354453,61.64883960818406,-528.1066532081963,-0.1736731796048927,-0.009256365837867708
2023-11-01,42.302459716796875,44.44200271606445,35.31824884414673,1,0.0,0,2607.897554112478,61.64883960818406,-432.90963563116384,-0.14236668378426875,0.037886336311406144
2023-11-02,43.48282241821289,44.3699186706543,35.44885510444641,1,0.0,0,2680.6655449715568,61.64883960818406,-360.1416447720849,-0.1184361987786694,0.027902933052078138
2023-11-03,44.98102569580078,44.32685928344726,35.59000967979431,1,0.0,0,2773.0280385320284,61.64883960818406,-267.7791512116132,-0.08806186466370092,0.03445506051052405
2023-11-06,45.726627349853516,44.32159790039063,35.72952702522278,1,0.0,0,2818.993515314322,61.64883960818406,-221.8136744293197,-0.07294565573821199,0.016575914900098354
2023-11-07,45.93052291870117,44.30408447265625,35.86329986572266,1,0.0,0,2831.5634405350306,61.64883960818406,-209.243749208611,-0.06881190952006777,0.004459011754522235
2023-11-08,46.549190521240234,44.259988403320314,35.99980635643006,1,0.0,0,2869.703580334741,61.64883960818406,-171.1036094089004,-0.05626914129446181,0.013469639865283822
2023-11-09,46.92498779296875,44.21381408691406,36.137902097702025,1,0.0,0,2892.8710460647253,61.64883960818406,-147.93614367891632,-0.04865028739010191,0.008073121519847515
2023-11-10,48.30924606323242,44.19350608825684,36.28052627563476,1,0.0,0,2978.208962144513,61.64883960818406,-62.59822759912868,-0.020586056166358224,0.029499384770667714
2023-11-13,48.59409713745117,44.195804595947266,36.42176218986511,1,0.0,0,2995.7697003312437,61.64883960818406,-45.03748941239792,-0.014811030953986504,0.005896409019629623
2023-11-14,49.629547119140625,44.218032684326175,36.57418500900268,1,0.0,0,3059.6039901747135,61.64883960818406,0.0,0.0,0.021308143224898712
2023-11-15,48.86195755004883,44.254553146362305,36.720896549224854,1,0.0,0,3012.2829839448586,61.64883960818406,-47.3210062298549,-0.01546638270240741,-0.01546638270240741
2023-11-16,49.45363998413086,44.319298629760745,36.8635427570343,1,0.0,0,3048.7595194225614,61.64883960818406,-10.84447075215212,-0.0035444033891238735,0.01210926585321448
2023-11-17,49.27174377441406,44.39377899169922,37.001452865600584,1,0.0,0,3037.545829164394,61.64883960818406,-22.05816101031951,-0.007209482364761821,-0.0036781157013955346
2023-11-20,50.38214874267578,44.498343276977536,37.1479573059082,1,0.0,0,3106.0010069528917,61.64883960818406,0.0,0.0,0.022536344021953036
2023-11-21,49.91739273071289,44.59976913452149,37.29219290733337,1,0.0,0,3077.349338114452,61.64883960818406,-28.65166883843949,-0.009224616725590828,-0.009224616725590828
2023-11-22,48.69004821777344,44.664354705810545,37.424876613616945,1,0.0,0,3001.6849730922627,61.64883960818406,-104.31603386062898,-0.03358531875138282,-0.024587512403954292
2023-11-24,47.75054931640625,44.70823127746582,37.55270296096802,1,0.0,0,2943.765956009812,61.64883960818406,-162.23505094307984,-0.052232774741512,-0.019295501560506523
2023-11-27,48.216304779052734,44.79502502441406,37.682198667526244,1,0.0,0,2972.4792398231407,61.64883960818406,-133.52176712975097,-0.042988320618975284,0.00975392889326332
2023-11-28,47.7955207824707,44.87208389282227,37.814945707321165,1,0.0,0,2946.5383947081646,61.64883960818406,-159.4626122447271,-0.05134016759420379,-0.00872700632099943
2023-11-29,48.114356994628906,44.96443473815918,37.946674251556395,1,0.0,0,2966.1942772127863,61.64883960818406,-139.8067297401053,-0.04501181082270833,0.006670838750963748
2023-11-30,46.74509048461914,45.0550065612793,38.065646705627444,1,0.0,0,2881.780585756336,61.64883960818406,-224.22042119655544,-0.07218942321481225,-0.02845858482869512
2023-12-01,46.740089416503906,45.16990539550781,38.185628204345704,1,0.0,0,2881.472275710231,61.64883960818406,-224.5287312426608,-0.07228868591479698,-0.00010698595431912761
2023-12-04,45.48575973510742,45.24786392211914,38.303144702911375,1,0.0,0,2804.144306366034,61.64883960818406,-301.85670058685764,-0.09718499765812727,-0.026836270470496526
2023-12-05,46.5452880859375,45.334779510498045,38.42902612686157,1,0.0,0,2869.4629997266816,61.64883960818406,-236.53800722621008,-0.07615516115310705,0.023293627654026094
2023-12-06,45.482757568359375,45.40666122436524,38.55325662612915,1,0.0,0,2803.959226269707,61.64883960818406,-302.0417806831847,-0.09724458556422022,-0.02282788572747374
2023-12-07,46.57527160644531,45.48925910949707,38.682455139160155,1,0.0,0,2871.311448973356,61.64883960818406,-234.6895579795355,-0.07556003924473131,0.02402040018008833
2023-12-08,47.484867095947266,45.57763557434082,38.8016645526886,1,0.0,0,2927.38695541399,61.64883960818406,-178.61405153890155,-0.05750611514261195,0.01952957992790494
2023-12-11,46.606258392333984,45.640244216918944,38.91836925506592,1,0.0,0,2873.22174836658,61.64883960818406,-232.7792585863117,-0.07494500422415418,-0.01850292013744048
2023-12-12,47.63580322265625,45.697797317504886,39.03914761543274,1,0.0,0,2936.6919924805525,61.64883960818406,-169.3090144723392,-0.05451028962750981,0.022090269973090493
2023-12-13,48.066612243652344,45.789253311157225,39.16350378036499,1,0.0,0,2963.2508687176996,61.64883960818406,-142.75013823519203,-0.04595946296077846,0.009043807217492095
2023-12-14,48.328495025634766,45.87547233581543,39.291757049560545,1,0.0,0,2979.3956383402788,61.64883960818406,-126.60536861261289,-0.040761534954175005,0.005448330343210461
2023-12-15,48.86825180053711,45.959553451538085,39.4196318435669,1,0.0,0,3012.6710171836644,61.64883960818406,-93.32998976922727,-0.030048280589833998,0.011168499549097266
2023-12-18,50.05472183227539,46.045895385742185,39.550561542510984,1,0.0,0,3085.8155178702145,61.64883960818406,-20.185489082677122,-0.006498867526923302,0.024278953881571752
2023-12-19,49.581932067871094,46.132556381225584,39.6808057975769,1,0.0,0,3056.668577516063,61.64883960818406,-49.332429436828534,-0.015882940580636107,-0.009445457832899962
2023-12-20,48.089595794677734,46.17887626647949,39.804897422790525,1,0.0,0,2964.6677779684906,61.64883960818406,-141.3332289844011,-0.045503278546279224,-0.030098388887922933
2023-12-21,48.96820831298828,46.22261901855469,39.928920335769654,1,0.0,0,3018.83322018756,61.64883960818406,-87.16778676533158,-0.028064313749481595,0.018270324459823906
2023-12-22,48.80828094482422,46.260384750366214,40.0558659362793,1,0.0,0,3008.973883518655,61.64883960818406,-97.02712343423673,-0.031238600121840987,-0.003265942816242262
2023-12-26,49.257076263427734,46.33679061889649,40.18740881919861,1,0.0,0,3036.6415941321466,61.64883960818406,-69.35941282074509,-0.022330776025339838,0.009195065056908147
2023-12-27,49.39501953125,46.4032820892334,40.31963642120361,1,0.0,0,3045.14563652515,61.64883960818406,-60.85537042774149,-0.019592836670533798,0.002800476160715215
2023-12-28,49.49997329711914,46.514989700317386,40.44690773010254,1,0.0,0,3051.615914403492,61.64883960818406,-54.385092549399815,-0.017509682845452068,0.0021247843783671616
2023-12-29,49.49997329711914,46.66151870727539,40.57335461616516,1,0.0,0,3051.615914403492,61.64883960818406,-54.385092549399815,-0.017509682845452068,0.0
2024-01-02,48.14657211303711,46.78287857055664,40.68647422790527,1,0.0,0,2968.180301880492,61.64883960818406,-137.8207050723995,-0.04437239548985428,-0.027341452811668554
2024-01-03,47.5478401184082,46.90653633117676,40.79568081855774,1,0.0,0,2931.2691691753266,61.64883960818406,-174.73183777756503,-0.056256207704511896,-0.012435610020651522
2024-01-04,47.97665023803711,47.00702713012695,40.90615711212158,1,0.0,0,2957.7048154626955,61.64883960818406,-148.29619149019618,-0.04774505583167232,0.009018498391536678
2024-01-05,49.07516098022461,47.115735626220705,41.02063202857971,1,0.0,0,3025.42672801568,61.64883960818406,-80.5742789372116,-0.02594148513050809,0.022896778677486296
2024-01-08,52.229759216308594,47.32519592285156,41.14953591346741,1,0.0,0,3219.9040487002817,61.64883960818406,0.0,0.0,0.06428095543803036
2024-01-09,53.116363525390625,47.581432800292966,41.27926041603089,1,0.0,0,3274.5621755468046,61.64883960818406,0.0,0.0,0.01697507938740772
2024-01-10,54.32582473754883,47.858380813598636,41.41709073066711,1,0.0,0,3349.124055827466,61.64883960818406,0.0,0.0,0.022770030399013708
2024-01-11,54.79761505126953,48.131551589965824,41.55851909637451,1,0.0,0,3378.2093812067283,61.64883960818406,0.0,0.0,0.008684457456466621
2024-01-12,54.685665130615234,48.4100993347168,41.69999228477478,1,0.0,0,3371.3077985041623,61.64883960818406,-6.901582702565975,-0.0020429706758142707,-0.0020429706758142707
